name,code,weight
28636,TEST-28636,39
28637,TEST-28637,2
28638,TEST-28638,47
28639,TEST-28639,14
28640,TEST-28640,60
28641,TEST-28641,47
28642,TEST-28642,77
28643,TEST-28643,29
28644,TEST-28644,39
28645,TEST-28645,94
28646,TEST-28646,61
28647,TEST-28647,28
28648,TEST-28648,63
28649,TEST-28649,98
28650,TEST-28650,94
28651,TEST-28651,51
28652,TEST-28652,12
28653,TEST-28653,49
28654,TEST-28654,8
28655,TEST-28655,34
28656,TEST-28656,93
28657,TEST-28657,76
28658,TEST-28658,46
28659,TEST-28659,82
28660,TEST-28660,34
28661,TEST-28661,6
28662,TEST-28662,92
28663,TEST-28663,19
28664,TEST-28664,52
28665,TEST-28665,25
28666,TEST-28666,20
28667,TEST-28667,86
28668,TEST-28668,1
28669,TEST-28669,44
28670,TEST-28670,40
28671,TEST-28671,80
28672,TEST-28672,97
28673,TEST-28673,4
28674,TEST-28674,19
28675,TEST-28675,50
28676,TEST-28676,98
28677,TEST-28677,39
28678,TEST-28678,38
28679,TEST-28679,96
28680,TEST-28680,65
28681,TEST-28681,8
28682,TEST-28682,72
28683,TEST-28683,54
28684,TEST-28684,58
28685,TEST-28685,42
28686,TEST-28686,14
28687,TEST-28687,92
28688,TEST-28688,75
28689,TEST-28689,14
28690,TEST-28690,68
28691,TEST-28691,4
28692,TEST-28692,83
28693,TEST-28693,88
28694,TEST-28694,1
28695,TEST-28695,36
28696,TEST-28696,60
28697,TEST-28697,34
28698,TEST-28698,42
28699,TEST-28699,29
28700,TEST-28700,73
28701,TEST-28701,57
28702,TEST-28702,54
28703,TEST-28703,15
28704,TEST-28704,72
28705,TEST-28705,63
28706,TEST-28706,23
28707,TEST-28707,61
28708,TEST-28708,4
28709,TEST-28709,97
28710,TEST-28710,41
28711,TEST-28711,92
28712,TEST-28712,16
28713,TEST-28713,35
28714,TEST-28714,20
28715,TEST-28715,7
28716,TEST-28716,20
28717,TEST-28717,64
28718,TEST-28718,71
28719,TEST-28719,42
28720,TEST-28720,45
28721,TEST-28721,57
28722,TEST-28722,59
28723,TEST-28723,99
28724,TEST-28724,69
28725,TEST-28725,54
28726,TEST-28726,95
28727,TEST-28727,29
28728,TEST-28728,77
28729,TEST-28729,64
28730,TEST-28730,94
28731,TEST-28731,15
28732,TEST-28732,30
28733,TEST-28733,24
28734,TEST-28734,49
28735,TEST-28735,42
28736,TEST-28736,2
28737,TEST-28737,49
28738,TEST-28738,43
28739,TEST-28739,92
28740,TEST-28740,21
28741,TEST-28741,25
28742,TEST-28742,43
28743,TEST-28743,49
28744,TEST-28744,89
28745,TEST-28745,60
28746,TEST-28746,27
28747,TEST-28747,15
28748,TEST-28748,30
28749,TEST-28749,56
28750,TEST-28750,99
28751,TEST-28751,36
28752,TEST-28752,9
28753,TEST-28753,43
28754,TEST-28754,38
28755,TEST-28755,93
28756,TEST-28756,53
28757,TEST-28757,30
28758,TEST-28758,31
28759,TEST-28759,43
28760,TEST-28760,22
28761,TEST-28761,66
28762,TEST-28762,79
28763,TEST-28763,48
28764,TEST-28764,83
28765,TEST-28765,96
28766,TEST-28766,99
28767,TEST-28767,96
28768,TEST-28768,69
28769,TEST-28769,89
28770,TEST-28770,9
28771,TEST-28771,76
28772,TEST-28772,47
28773,TEST-28773,38
28774,TEST-28774,100
28775,TEST-28775,15
28776,TEST-28776,11
28777,TEST-28777,61
28778,TEST-28778,46
28779,TEST-28779,51
28780,TEST-28780,16
28781,TEST-28781,61
28782,TEST-28782,87
28783,TEST-28783,3
28784,TEST-28784,33
28785,TEST-28785,45
28786,TEST-28786,53
28787,TEST-28787,50
28788,TEST-28788,91
28789,TEST-28789,41
28790,TEST-28790,9
28791,TEST-28791,5
28792,TEST-28792,48
28793,TEST-28793,30
28794,TEST-28794,90
28795,TEST-28795,48
28796,TEST-28796,16
28797,TEST-28797,18
28798,TEST-28798,60
28799,TEST-28799,62
28800,TEST-28800,16
28801,TEST-28801,66
28802,TEST-28802,77
28803,TEST-28803,77
28804,TEST-28804,60
28805,TEST-28805,66
28806,TEST-28806,50
28807,TEST-28807,80
28808,TEST-28808,64
28809,TEST-28809,41
28810,TEST-28810,57
28811,TEST-28811,28
28812,TEST-28812,76
28813,TEST-28813,84
28814,TEST-28814,71
28815,TEST-28815,59
28816,TEST-28816,50
28817,TEST-28817,92
28818,TEST-28818,43
28819,TEST-28819,2
28820,TEST-28820,41
28821,TEST-28821,6
28822,TEST-28822,2
28823,TEST-28823,50
28824,TEST-28824,49
28825,TEST-28825,67
28826,TEST-28826,20
28827,TEST-28827,99
28828,TEST-28828,67
28829,TEST-28829,41
28830,TEST-28830,15
28831,TEST-28831,18
28832,TEST-28832,35
28833,TEST-28833,96
28834,TEST-28834,38
28835,TEST-28835,84
28836,TEST-28836,7
28837,TEST-28837,44
28838,TEST-28838,19
28839,TEST-28839,65
28840,TEST-28840,26
28841,TEST-28841,81
28842,TEST-28842,66
28843,TEST-28843,86
28844,TEST-28844,13
28845,TEST-28845,63
28846,TEST-28846,28
28847,TEST-28847,55
28848,TEST-28848,35
28849,TEST-28849,93
28850,TEST-28850,23
28851,TEST-28851,4
28852,TEST-28852,30
28853,TEST-28853,24
28854,TEST-28854,88
28855,TEST-28855,10
28856,TEST-28856,82
28857,TEST-28857,22
28858,TEST-28858,73
28859,TEST-28859,53
28860,TEST-28860,15
28861,TEST-28861,35
28862,TEST-28862,3
28863,TEST-28863,60
28864,TEST-28864,16
28865,TEST-28865,34
28866,TEST-28866,98
28867,TEST-28867,48
28868,TEST-28868,7
28869,TEST-28869,74
28870,TEST-28870,71
28871,TEST-28871,11
28872,TEST-28872,18
28873,TEST-28873,50
28874,TEST-28874,14
28875,TEST-28875,86
28876,TEST-28876,20
28877,TEST-28877,58
28878,TEST-28878,30
28879,TEST-28879,31
28880,TEST-28880,57
28881,TEST-28881,19
28882,TEST-28882,20
28883,TEST-28883,40
28884,TEST-28884,59
28885,TEST-28885,83
28886,TEST-28886,69
28887,TEST-28887,71
28888,TEST-28888,73
28889,TEST-28889,58
28890,TEST-28890,16
28891,TEST-28891,26
28892,TEST-28892,26
28893,TEST-28893,9
28894,TEST-28894,14
28895,TEST-28895,45
28896,TEST-28896,31
28897,TEST-28897,6
28898,TEST-28898,28
28899,TEST-28899,12
28900,TEST-28900,82
28901,TEST-28901,89
28902,TEST-28902,36
28903,TEST-28903,62
28904,TEST-28904,63
28905,TEST-28905,75
28906,TEST-28906,100
28907,TEST-28907,21
28908,TEST-28908,62
28909,TEST-28909,75
28910,TEST-28910,96
28911,TEST-28911,3
28912,TEST-28912,70
28913,TEST-28913,4
28914,TEST-28914,84
28915,TEST-28915,90
28916,TEST-28916,98
28917,TEST-28917,64
28918,TEST-28918,60
28919,TEST-28919,35
28920,TEST-28920,42
28921,TEST-28921,2
28922,TEST-28922,99
28923,TEST-28923,53
28924,TEST-28924,43
28925,TEST-28925,1
28926,TEST-28926,17
28927,TEST-28927,89
28928,TEST-28928,34
28929,TEST-28929,9
28930,TEST-28930,73
28931,TEST-28931,15
28932,TEST-28932,25
28933,TEST-28933,8
28934,TEST-28934,98
28935,TEST-28935,29
28936,TEST-28936,98
28937,TEST-28937,70
28938,TEST-28938,46
28939,TEST-28939,10
28940,TEST-28940,58
28941,TEST-28941,19
28942,TEST-28942,48
28943,TEST-28943,95
28944,TEST-28944,68
28945,TEST-28945,39
28946,TEST-28946,37
28947,TEST-28947,91
28948,TEST-28948,61
28949,TEST-28949,24
28950,TEST-28950,60
28951,TEST-28951,90
28952,TEST-28952,69
28953,TEST-28953,42
28954,TEST-28954,26
28955,TEST-28955,63
28956,TEST-28956,25
28957,TEST-28957,60
28958,TEST-28958,51
28959,TEST-28959,85
28960,TEST-28960,72
28961,TEST-28961,98
28962,TEST-28962,42
28963,TEST-28963,79
28964,TEST-28964,18
28965,TEST-28965,32
28966,TEST-28966,83
28967,TEST-28967,24
28968,TEST-28968,41
28969,TEST-28969,50
28970,TEST-28970,62
28971,TEST-28971,97
28972,TEST-28972,20
28973,TEST-28973,11
28974,TEST-28974,47
28975,TEST-28975,3
28976,TEST-28976,98
28977,TEST-28977,96
28978,TEST-28978,63
28979,TEST-28979,32
28980,TEST-28980,39
28981,TEST-28981,32
28982,TEST-28982,53
28983,TEST-28983,83
28984,TEST-28984,78
28985,TEST-28985,7
28986,TEST-28986,52
28987,TEST-28987,99
28988,TEST-28988,71
28989,TEST-28989,44
28990,TEST-28990,50
28991,TEST-28991,62
28992,TEST-28992,15
28993,TEST-28993,97
28994,TEST-28994,32
28995,TEST-28995,89
28996,TEST-28996,37
28997,TEST-28997,96
28998,TEST-28998,8
28999,TEST-28999,95
29000,TEST-29000,43
29001,TEST-29001,61
29002,TEST-29002,16
29003,TEST-29003,84
29004,TEST-29004,26
29005,TEST-29005,23
29006,TEST-29006,66
29007,TEST-29007,17
29008,TEST-29008,89
29009,TEST-29009,22
29010,TEST-29010,27
29011,TEST-29011,71
29012,TEST-29012,57
29013,TEST-29013,14
29014,TEST-29014,1
29015,TEST-29015,49
29016,TEST-29016,8
29017,TEST-29017,55
29018,TEST-29018,85
29019,TEST-29019,32
29020,TEST-29020,31
29021,TEST-29021,93
29022,TEST-29022,48
29023,TEST-29023,86
29024,TEST-29024,91
29025,TEST-29025,7
29026,TEST-29026,20
29027,TEST-29027,49
29028,TEST-29028,76
29029,TEST-29029,4
29030,TEST-29030,80
29031,TEST-29031,27
29032,TEST-29032,87
29033,TEST-29033,41
29034,TEST-29034,92
29035,TEST-29035,37
29036,TEST-29036,72
29037,TEST-29037,94
29038,TEST-29038,21
29039,TEST-29039,28
29040,TEST-29040,80
29041,TEST-29041,67
29042,TEST-29042,1
29043,TEST-29043,88
29044,TEST-29044,15
29045,TEST-29045,69
29046,TEST-29046,28
29047,TEST-29047,90
29048,TEST-29048,61
29049,TEST-29049,23
29050,TEST-29050,53
29051,TEST-29051,9
29052,TEST-29052,34
29053,TEST-29053,55
29054,TEST-29054,62
29055,TEST-29055,91
29056,TEST-29056,7
29057,TEST-29057,28
29058,TEST-29058,89
29059,TEST-29059,15
29060,TEST-29060,1
29061,TEST-29061,30
29062,TEST-29062,65
29063,TEST-29063,6
29064,TEST-29064,39
29065,TEST-29065,2
29066,TEST-29066,81
29067,TEST-29067,42
29068,TEST-29068,74
29069,TEST-29069,17
29070,TEST-29070,54
29071,TEST-29071,53
29072,TEST-29072,13
29073,TEST-29073,28
29074,TEST-29074,60
29075,TEST-29075,49
29076,TEST-29076,13
29077,TEST-29077,14
29078,TEST-29078,2
29079,TEST-29079,43
29080,TEST-29080,2
29081,TEST-29081,64
29082,TEST-29082,42
29083,TEST-29083,86
29084,TEST-29084,59
29085,TEST-29085,76
29086,TEST-29086,53
29087,TEST-29087,40
29088,TEST-29088,58
29089,TEST-29089,34
29090,TEST-29090,94
29091,TEST-29091,90
29092,TEST-29092,30
29093,TEST-29093,68
29094,TEST-29094,37
29095,TEST-29095,2
29096,TEST-29096,62
29097,TEST-29097,71
29098,TEST-29098,89
29099,TEST-29099,93
29100,TEST-29100,78
29101,TEST-29101,76
29102,TEST-29102,13
29103,TEST-29103,92
29104,TEST-29104,88
29105,TEST-29105,48
29106,TEST-29106,56
29107,TEST-29107,15
29108,TEST-29108,60
29109,TEST-29109,91
29110,TEST-29110,46
29111,TEST-29111,10
29112,TEST-29112,6
29113,TEST-29113,86
29114,TEST-29114,36
29115,TEST-29115,56
29116,TEST-29116,37
29117,TEST-29117,88
29118,TEST-29118,68
29119,TEST-29119,55
29120,TEST-29120,38
29121,TEST-29121,100
29122,TEST-29122,31
29123,TEST-29123,77
29124,TEST-29124,70
29125,TEST-29125,20
29126,TEST-29126,69
29127,TEST-29127,71
29128,TEST-29128,48
29129,TEST-29129,16
29130,TEST-29130,8
29131,TEST-29131,69
29132,TEST-29132,92
29133,TEST-29133,12
29134,TEST-29134,57
29135,TEST-29135,95
29136,TEST-29136,64
29137,TEST-29137,85
29138,TEST-29138,95
29139,TEST-29139,49
29140,TEST-29140,28
29141,TEST-29141,8
29142,TEST-29142,91
29143,TEST-29143,98
29144,TEST-29144,98
29145,TEST-29145,97
29146,TEST-29146,28
29147,TEST-29147,70
29148,TEST-29148,90
29149,TEST-29149,96
29150,TEST-29150,77
29151,TEST-29151,24
29152,TEST-29152,55
29153,TEST-29153,68
29154,TEST-29154,44
29155,TEST-29155,22
29156,TEST-29156,31
29157,TEST-29157,74
29158,TEST-29158,66
29159,TEST-29159,17
29160,TEST-29160,30
29161,TEST-29161,54
29162,TEST-29162,56
29163,TEST-29163,1
29164,TEST-29164,53
29165,TEST-29165,92
29166,TEST-29166,86
29167,TEST-29167,55
29168,TEST-29168,61
29169,TEST-29169,72
29170,TEST-29170,30
29171,TEST-29171,98
29172,TEST-29172,66
29173,TEST-29173,60
29174,TEST-29174,20
29175,TEST-29175,39
29176,TEST-29176,88
29177,TEST-29177,2
29178,TEST-29178,69
29179,TEST-29179,57
29180,TEST-29180,26
29181,TEST-29181,36
29182,TEST-29182,10
29183,TEST-29183,8
29184,TEST-29184,89
29185,TEST-29185,4
29186,TEST-29186,97
29187,TEST-29187,88
29188,TEST-29188,89
29189,TEST-29189,18
29190,TEST-29190,29
29191,TEST-29191,50
29192,TEST-29192,44
29193,TEST-29193,30
29194,TEST-29194,83
29195,TEST-29195,66
29196,TEST-29196,10
29197,TEST-29197,75
29198,TEST-29198,44
29199,TEST-29199,49
29200,TEST-29200,95
29201,TEST-29201,5
29202,TEST-29202,96
29203,TEST-29203,81
29204,TEST-29204,52
29205,TEST-29205,70
29206,TEST-29206,47
29207,TEST-29207,1
29208,TEST-29208,56
29209,TEST-29209,10
29210,TEST-29210,69
29211,TEST-29211,87
29212,TEST-29212,11
29213,TEST-29213,94
29214,TEST-29214,2
29215,TEST-29215,54
29216,TEST-29216,96
29217,TEST-29217,80
29218,TEST-29218,77
29219,TEST-29219,15
29220,TEST-29220,86
29221,TEST-29221,76
29222,TEST-29222,42
29223,TEST-29223,72
29224,TEST-29224,62
29225,TEST-29225,95
29226,TEST-29226,96
29227,TEST-29227,49
29228,TEST-29228,30
29229,TEST-29229,77
29230,TEST-29230,26
29231,TEST-29231,64
29232,TEST-29232,8
29233,TEST-29233,88
29234,TEST-29234,60
29235,TEST-29235,73
29236,TEST-29236,89
29237,TEST-29237,47
29238,TEST-29238,54
29239,TEST-29239,66
29240,TEST-29240,4
29241,TEST-29241,72
29242,TEST-29242,89
29243,TEST-29243,28
29244,TEST-29244,31
29245,TEST-29245,20
29246,TEST-29246,68
29247,TEST-29247,72
29248,TEST-29248,32
29249,TEST-29249,100
29250,TEST-29250,59
29251,TEST-29251,26
29252,TEST-29252,75
29253,TEST-29253,20
29254,TEST-29254,85
29255,TEST-29255,16
29256,TEST-29256,93
29257,TEST-29257,11
29258,TEST-29258,76
29259,TEST-29259,91
29260,TEST-29260,24
29261,TEST-29261,16
29262,TEST-29262,97
29263,TEST-29263,45
29264,TEST-29264,64
29265,TEST-29265,43
29266,TEST-29266,8
29267,TEST-29267,72
29268,TEST-29268,37
29269,TEST-29269,54
29270,TEST-29270,13
29271,TEST-29271,83
29272,TEST-29272,100
29273,TEST-29273,51
29274,TEST-29274,48
29275,TEST-29275,46
29276,TEST-29276,8
29277,TEST-29277,86
29278,TEST-29278,8
29279,TEST-29279,91
29280,TEST-29280,9
29281,TEST-29281,48
29282,TEST-29282,56
29283,TEST-29283,56
29284,TEST-29284,94
29285,TEST-29285,58
29286,TEST-29286,42
29287,TEST-29287,100
29288,TEST-29288,61
29289,TEST-29289,88
29290,TEST-29290,64
29291,TEST-29291,22
29292,TEST-29292,29
29293,TEST-29293,42
29294,TEST-29294,88
29295,TEST-29295,8
29296,TEST-29296,19
29297,TEST-29297,20
29298,TEST-29298,15
29299,TEST-29299,20
29300,TEST-29300,53
29301,TEST-29301,60
29302,TEST-29302,51
29303,TEST-29303,69
29304,TEST-29304,34
29305,TEST-29305,23
29306,TEST-29306,35
29307,TEST-29307,35
29308,TEST-29308,74
29309,TEST-29309,62
29310,TEST-29310,34
29311,TEST-29311,80
29312,TEST-29312,74
29313,TEST-29313,39
29314,TEST-29314,18
29315,TEST-29315,84
29316,TEST-29316,29
29317,TEST-29317,10
29318,TEST-29318,49
29319,TEST-29319,45
29320,TEST-29320,84
29321,TEST-29321,32
29322,TEST-29322,11
29323,TEST-29323,40
29324,TEST-29324,46
29325,TEST-29325,19
29326,TEST-29326,57
29327,TEST-29327,20
29328,TEST-29328,27
29329,TEST-29329,11
29330,TEST-29330,95
29331,TEST-29331,74
29332,TEST-29332,25
29333,TEST-29333,96
29334,TEST-29334,91
29335,TEST-29335,10
29336,TEST-29336,83
29337,TEST-29337,69
29338,TEST-29338,25
29339,TEST-29339,96
29340,TEST-29340,85
29341,TEST-29341,40
29342,TEST-29342,17
29343,TEST-29343,64
29344,TEST-29344,74
29345,TEST-29345,15
29346,TEST-29346,61
29347,TEST-29347,50
29348,TEST-29348,23
29349,TEST-29349,66
29350,TEST-29350,27
29351,TEST-29351,47
29352,TEST-29352,86
29353,TEST-29353,64
29354,TEST-29354,69
29355,TEST-29355,13
29356,TEST-29356,46
29357,TEST-29357,68
29358,TEST-29358,27
29359,TEST-29359,72
29360,TEST-29360,100
29361,TEST-29361,72
29362,TEST-29362,20
29363,TEST-29363,19
29364,TEST-29364,60
29365,TEST-29365,36
29366,TEST-29366,65
29367,TEST-29367,38
29368,TEST-29368,47
29369,TEST-29369,85
29370,TEST-29370,7
29371,TEST-29371,5
29372,TEST-29372,56
29373,TEST-29373,29
29374,TEST-29374,52
29375,TEST-29375,42
29376,TEST-29376,2
29377,TEST-29377,68
29378,TEST-29378,96
29379,TEST-29379,61
29380,TEST-29380,18
29381,TEST-29381,13
29382,TEST-29382,4
29383,TEST-29383,7
29384,TEST-29384,94
29385,TEST-29385,47
29386,TEST-29386,96
29387,TEST-29387,45
29388,TEST-29388,94
29389,TEST-29389,45
29390,TEST-29390,27
29391,TEST-29391,64
29392,TEST-29392,13
29393,TEST-29393,15
29394,TEST-29394,13
29395,TEST-29395,62
29396,TEST-29396,60
29397,TEST-29397,51
29398,TEST-29398,9
29399,TEST-29399,69
29400,TEST-29400,70
29401,TEST-29401,43
29402,TEST-29402,43
29403,TEST-29403,32
29404,TEST-29404,34
29405,TEST-29405,87
29406,TEST-29406,77
29407,TEST-29407,47
29408,TEST-29408,18
29409,TEST-29409,81
29410,TEST-29410,88
29411,TEST-29411,36
29412,TEST-29412,19
29413,TEST-29413,10
29414,TEST-29414,13
29415,TEST-29415,49
29416,TEST-29416,36
29417,TEST-29417,100
29418,TEST-29418,58
29419,TEST-29419,80
29420,TEST-29420,22
29421,TEST-29421,58
29422,TEST-29422,15
29423,TEST-29423,78
29424,TEST-29424,29
29425,TEST-29425,69
29426,TEST-29426,48
29427,TEST-29427,35
29428,TEST-29428,1
29429,TEST-29429,70
29430,TEST-29430,45
29431,TEST-29431,9
29432,TEST-29432,61
29433,TEST-29433,53
29434,TEST-29434,66
29435,TEST-29435,30
29436,TEST-29436,29
29437,TEST-29437,41
29438,TEST-29438,69
29439,TEST-29439,95
29440,TEST-29440,48
29441,TEST-29441,34
29442,TEST-29442,3
29443,TEST-29443,7
29444,TEST-29444,58
29445,TEST-29445,21
29446,TEST-29446,30
29447,TEST-29447,85
29448,TEST-29448,56
29449,TEST-29449,92
29450,TEST-29450,34
29451,TEST-29451,64
29452,TEST-29452,94
29453,TEST-29453,80
29454,TEST-29454,80
29455,TEST-29455,90
29456,TEST-29456,30
29457,TEST-29457,19
29458,TEST-29458,23
29459,TEST-29459,22
29460,TEST-29460,42
29461,TEST-29461,70
29462,TEST-29462,7
29463,TEST-29463,63
29464,TEST-29464,36
29465,TEST-29465,30
29466,TEST-29466,1
29467,TEST-29467,34
29468,TEST-29468,80
29469,TEST-29469,81
29470,TEST-29470,3
29471,TEST-29471,50
29472,TEST-29472,29
29473,TEST-29473,5
29474,TEST-29474,84
29475,TEST-29475,10
29476,TEST-29476,29
29477,TEST-29477,57
29478,TEST-29478,86
29479,TEST-29479,18
29480,TEST-29480,59
29481,TEST-29481,4
29482,TEST-29482,13
29483,TEST-29483,73
29484,TEST-29484,55
29485,TEST-29485,60
29486,TEST-29486,71
29487,TEST-29487,54
29488,TEST-29488,49
29489,TEST-29489,53
29490,TEST-29490,49
29491,TEST-29491,37
29492,TEST-29492,95
29493,TEST-29493,28
29494,TEST-29494,97
29495,TEST-29495,7
29496,TEST-29496,4
29497,TEST-29497,99
29498,TEST-29498,97
29499,TEST-29499,42
29500,TEST-29500,11
29501,TEST-29501,27
29502,TEST-29502,24
29503,TEST-29503,51
29504,TEST-29504,65
29505,TEST-29505,67
29506,TEST-29506,11
29507,TEST-29507,29
29508,TEST-29508,2
29509,TEST-29509,12
29510,TEST-29510,77
29511,TEST-29511,21
29512,TEST-29512,37
29513,TEST-29513,5
29514,TEST-29514,10
29515,TEST-29515,92
29516,TEST-29516,24
29517,TEST-29517,57
29518,TEST-29518,14
29519,TEST-29519,72
29520,TEST-29520,78
29521,TEST-29521,70
29522,TEST-29522,66
29523,TEST-29523,76
29524,TEST-29524,56
29525,TEST-29525,85
29526,TEST-29526,95
29527,TEST-29527,66
29528,TEST-29528,98
29529,TEST-29529,15
29530,TEST-29530,64
29531,TEST-29531,26
29532,TEST-29532,24
29533,TEST-29533,24
29534,TEST-29534,52
29535,TEST-29535,85
29536,TEST-29536,95
29537,TEST-29537,75
29538,TEST-29538,23
29539,TEST-29539,65
29540,TEST-29540,47
29541,TEST-29541,12
29542,TEST-29542,97
29543,TEST-29543,59
29544,TEST-29544,59
29545,TEST-29545,28
29546,TEST-29546,34
29547,TEST-29547,91
29548,TEST-29548,63
29549,TEST-29549,17
29550,TEST-29550,40
29551,TEST-29551,50
29552,TEST-29552,88
29553,TEST-29553,85
29554,TEST-29554,85
29555,TEST-29555,73
29556,TEST-29556,59
29557,TEST-29557,83
29558,TEST-29558,94
29559,TEST-29559,13
29560,TEST-29560,48
29561,TEST-29561,10
29562,TEST-29562,16
29563,TEST-29563,29
29564,TEST-29564,52
29565,TEST-29565,70
29566,TEST-29566,74
29567,TEST-29567,52
29568,TEST-29568,42
29569,TEST-29569,25
29570,TEST-29570,92
29571,TEST-29571,48
29572,TEST-29572,30
29573,TEST-29573,53
29574,TEST-29574,55
29575,TEST-29575,13
29576,TEST-29576,28
29577,TEST-29577,1
29578,TEST-29578,90
29579,TEST-29579,63
29580,TEST-29580,29
29581,TEST-29581,66
29582,TEST-29582,5
29583,TEST-29583,22
29584,TEST-29584,86
29585,TEST-29585,65
29586,TEST-29586,18
29587,TEST-29587,32
29588,TEST-29588,23
29589,TEST-29589,57
29590,TEST-29590,46
29591,TEST-29591,86
29592,TEST-29592,99
29593,TEST-29593,42
29594,TEST-29594,73
29595,TEST-29595,86
29596,TEST-29596,10
29597,TEST-29597,48
29598,TEST-29598,84
29599,TEST-29599,97
29600,TEST-29600,50
29601,TEST-29601,42
29602,TEST-29602,5
29603,TEST-29603,9
29604,TEST-29604,78
29605,TEST-29605,88
29606,TEST-29606,74
29607,TEST-29607,57
29608,TEST-29608,81
29609,TEST-29609,21
29610,TEST-29610,63
29611,TEST-29611,54
29612,TEST-29612,28
29613,TEST-29613,35
29614,TEST-29614,8
29615,TEST-29615,29
29616,TEST-29616,74
29617,TEST-29617,1
29618,TEST-29618,100
29619,TEST-29619,24
29620,TEST-29620,71
29621,TEST-29621,11
29622,TEST-29622,16
29623,TEST-29623,53
29624,TEST-29624,28
29625,TEST-29625,52
29626,TEST-29626,28
29627,TEST-29627,76
29628,TEST-29628,22
29629,TEST-29629,93
29630,TEST-29630,6
29631,TEST-29631,72
29632,TEST-29632,56
29633,TEST-29633,24
29634,TEST-29634,79
29635,TEST-29635,10
29636,TEST-29636,32
29637,TEST-29637,69
29638,TEST-29638,41
29639,TEST-29639,30
29640,TEST-29640,9
29641,TEST-29641,2
29642,TEST-29642,62
29643,TEST-29643,23
29644,TEST-29644,23
29645,TEST-29645,10
29646,TEST-29646,54
29647,TEST-29647,71
29648,TEST-29648,26
29649,TEST-29649,55
29650,TEST-29650,32
29651,TEST-29651,81
29652,TEST-29652,70
29653,TEST-29653,28
29654,TEST-29654,42
29655,TEST-29655,80
29656,TEST-29656,55
29657,TEST-29657,14
29658,TEST-29658,95
29659,TEST-29659,1
29660,TEST-29660,68
29661,TEST-29661,65
29662,TEST-29662,43
29663,TEST-29663,3
29664,TEST-29664,46
29665,TEST-29665,14
29666,TEST-29666,54
29667,TEST-29667,44
29668,TEST-29668,17
29669,TEST-29669,4
29670,TEST-29670,7
29671,TEST-29671,40
29672,TEST-29672,81
29673,TEST-29673,76
29674,TEST-29674,44
29675,TEST-29675,82
29676,TEST-29676,9
29677,TEST-29677,12
29678,TEST-29678,63
29679,TEST-29679,81
29680,TEST-29680,98
29681,TEST-29681,4
29682,TEST-29682,95
29683,TEST-29683,83
29684,TEST-29684,81
29685,TEST-29685,75
29686,TEST-29686,34
29687,TEST-29687,99
29688,TEST-29688,91
29689,TEST-29689,21
29690,TEST-29690,55
29691,TEST-29691,63
29692,TEST-29692,58
29693,TEST-29693,68
29694,TEST-29694,4
29695,TEST-29695,69
29696,TEST-29696,80
29697,TEST-29697,45
29698,TEST-29698,90
29699,TEST-29699,84
29700,TEST-29700,95
29701,TEST-29701,36
29702,TEST-29702,81
29703,TEST-29703,88
29704,TEST-29704,94
29705,TEST-29705,17
29706,TEST-29706,19
29707,TEST-29707,47
29708,TEST-29708,90
29709,TEST-29709,79
29710,TEST-29710,44
29711,TEST-29711,78
29712,TEST-29712,26
29713,TEST-29713,89
29714,TEST-29714,81
29715,TEST-29715,70
29716,TEST-29716,27
29717,TEST-29717,83
29718,TEST-29718,39
29719,TEST-29719,69
29720,TEST-29720,100
29721,TEST-29721,56
29722,TEST-29722,59
29723,TEST-29723,37
29724,TEST-29724,44
29725,TEST-29725,24
29726,TEST-29726,50
29727,TEST-29727,8
